title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","In contrast, PETRONAS Dagangan slid 26 sen to RM20.58, KESM fell 12 sen to RM3.23, Frontken lost 10 sen to RM4.30, while Batu Kawan declined 10 sen to RM4.30.","The target sentence focuses on stock market performance, specifically the decline of certain companies, which is not a macroeconomic event.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Empire Premium Food, which debuted on the Main Market today, surged 34 sen, or 48.57%, to RM1.04, making it one of the top gainers.","The target sentence focuses on a specific company's stock performance, which is not a macroeconomic event, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","The food and beverage counter was also the most actively traded stock on Bursa Malaysia, with 266.55 million shares changing hands.","The target sentence does not provide macroeconomic information, focusing on a specific stock's trading activity, which is not relevant to the 6 domains.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Meanwhile, the ringgit weakened to 3.9565, down 0.06% against the US dollar, and edged 0.03% lower against the Singapore dollar to 3.1096.","The target sentence discusses the Malaysian ringgit's performance against the US and Singapore dollars, indicating a neutral macroeconomic event.",0.0,0.0,0.0,0.0,0.0,1.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","According to data from Bursa Malaysia, foreign investors and retailers sold RM88mil and RM144mil worth of equities respectively on Thursday, while local institutions net bought RM232mil.","The target sentence focuses on foreign investors' and retailers' sales of equities, which is a specific market event, not a macroeconomic indicator.",0.0,0.0,0.0,0.0,0.0,2.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Around the region, MSCI’s Asia ex-Japan stock index fell 0.74%, with most regional bourses ending lower.","The target sentence describes regional stock market performance, which is relevant to the External_Sector domain, but does not provide information on macroeconomic indicators, thus justifying an 'ABSTAIN' classification for all domains except External_Sector, where it is classified as 'ABSTAIN' due to the lack of systemic stress or growth.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Among the key regional markets: Japan’s Nikkei 225 closed down 1.75% to 58,475.90; Hong Kong’s Hang Seng Index fell 0.89% to 26,160.33; China’s CSI300 Index declined 0.17% to 4,728.67; Taiwan’s Taiex lost 0.88% to 36,804.34; South Korea’s Kospi gave up 0.55% to 6,191.92; and Singapore’s Straits Times Index fell 0.2% to 4,997.27 points.","The target sentence primarily discusses the performance of various regional stock market indices, which is relevant to the External_Sector domain, but does not provide information on macroeconomic indicators, fiscal policies, or monetary actions, thus justifying the 'ABSTAIN' classification for most domains.",0.0,0.0,0.0,0.0,0.0,1.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","KUALA LUMPUR: Malaysia’s relatively low inflation environment is expected to help the country weather the current energy supply shock, even as global oil prices are projected to remain higher for longer amid the ongoing war in West Asia, said Bank Negara Malaysia (BNM) Governor Datuk Seri Abdul Rasheed Ghaffour.","The low inflation environment is expected to help Malaysia weather the energy supply shock, as it reduces the impact of price increases on the economy.",0.0,1.0,0.0,0.0,0.0,2.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","He said the central bank is projecting headline inflation to average between 1.5 per cent and 2.5 per cent in 2026, noting that the present situation reflects a supply-driven shock, with developments in global energy markets beginning to feed into domestic price dynamics.","The target sentence discusses the impact of energy supply shock on inflation, which is a macroeconomic topic, and the central bank's projection on inflation rate, making it relevant to the Monetary_Financial domain.",1.0,1.0,0.0,0.0,0.0,1.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","""Certainly, what we are facing right now is really a supply shock, and it is good to see how this fits into our domestic prices,” he told CNBC in an interview held in Washington.","The target sentence discusses the current energy supply shock and its impact on domestic prices, which is relevant to the Inflation_Prices domain.",0.0,1.0,0.0,0.0,0.0,0.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","Abdul Rasheed is part of the Malaysian delegation led by Finance Minister II Datuk Seri Amir Hamzah Azizan at the 2026 Spring Meetings, which will take place from April 13 to April 18 at the International Monetary Fund and World Bank Group headquarters in Washington.","The target sentence does not contain macroeconomic information, focusing on a specific event and individuals attending a meeting, thus falling under 'ABSTAIN' for all domains.",0.0,0.0,0.0,0.0,0.0,0.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","Abdul Rasheed also said oil prices are expected to remain elevated for an extended period, even if the war ends within the next few weeks.","The target sentence discusses the impact of oil prices on the economy, which is relevant to the External_Sector domain, but does not provide information on monetary policy, inflation, or fiscal decisions, hence the 'ABSTAIN' classification for other domains.",0.0,0.0,0.0,0.0,0.0,1.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","""Although oil prices have gone up, we still have fuel subsidies for a group of the population under BUDI95, so that will, in a way, dampen the transmission of global cost conditions into domestic prices,” he added.","The target sentence discusses the impact of oil price increases on domestic prices, highlighting the role of fuel subsidies in mitigating the effects, which is a macroeconomic topic.",0.0,1.0,0.0,0.0,1.0,1.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor",He highlighted that Malaysia’s role as a net energy exporter also helps cushion the current supply shock.,"The sentence discusses the impact of energy supply shock on Malaysia's economy, focusing on the country's role as a net energy exporter, which helps cushion the shock.",0.0,0.0,1.0,0.0,0.0,1.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","""The strengthening of the ringgit will also have some impact in terms of dampening the transmission of prices, but we are watching this very closely,” he added.","The sentence discusses the impact of the ringgit's strengthening on price transmission, which is a macroeconomic topic.",1.0,3.0,0.0,0.0,0.0,0.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","Previously, BNM released a baseline projection of crude oil prices between US$70 and US$90 per barrel, with an optimistic scenario ranging from US$90 to US$100 and a pessimistic outlook of US$110 and above.","The target sentence discusses the Bank Negara Malaysia's (BNM) projections on crude oil prices, which is a macroeconomic topic, but does not provide information on the overall economy, employment, or government policies, hence the classification.",1.0,1.0,0.0,0.0,0.0,1.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","As for the economy, BNM noted that Malaysia’s economic growth projection of 4.0 to 5.0 per cent for the year incorporates the baseline scenario and part of the downside risks.","The target sentence discusses the Malaysian economy's growth projection, incorporating baseline scenarios and downside risks, which is a macroeconomic topic.",0.0,0.0,1.0,0.0,0.0,0.0
"Low inflation helps Malaysia weather energy supply shock, says BNM governor","On the domestic front, Abdul Rasheed noted that the tourism sector has recorded a strong recovery, surpassing pre-pandemic levels in both arrivals and spending, thus helping to lift the economy.","The target sentence discusses the tourism sector's strong recovery, which is a positive macroeconomic indicator, and its impact on the economy, justifying the 'POSITIVE' classification in the Real_Economic_Activity domain.",0.0,0.0,1.0,0.0,0.0,0.0
